"nom","id_escalier","type_esc","nb_marche","rampe","etage","etage","transport","compatibilite_pmr","localisation"
"Réaumur - Sébastopol",1782694,"EF",19,"OUI",0,,,,"POINT (1652474.688470055 8185354.850889571)"
"Réaumur - Sébastopol",1782684,"EF",15,"OUI",0,,,,"POINT (1652485.8941416924 8185313.621270936)"
"Réaumur - Sébastopol",1782721,"EF",18,"OUI",0,,,,"POINT (1652560.3012293912 8185435.909704064)"
"Réaumur - Sébastopol",1782689,"EF",22,"OUI",0,,,,"POINT (1652354.9303342658 8185369.003334964)"
"Robespierre",1794538,"EF",19,"OUI",0,,,,"POINT (1657747.300583858 8184151.305261507)"
"Robespierre",1794531,"EF",16,"OUI",0,,,,"POINT (1657743.0892026888 8184150.103628114)"
"Robespierre",1794539,"EF",6,"OUI",-3,,,,"POINT (1657706.7840268784 8184134.577767572)"
"Robespierre",1794534,"EF",0,"OUI",-3,,,,"POINT (1657710.2401579106 8184135.627922025)"
"Robespierre",1794532,"EF",8,"OUI",-3,,,,"POINT (1657714.0206919971 8184133.667135114)"
"Robespierre",1794546,"EF",8,"OUI",-3,,,,"POINT (1657580.9877596414 8184099.847213789)"
"Robespierre",1794536,"EF",9,"OUI",-3,,,,"POINT (1657583.9907305168 8184102.284546084)"
"Robespierre",1794543,"EF",9,"OUI",-3,,,,"POINT (1657594.484264024 8184090.827088338)"
"Robespierre",1794541,"EF",8,"OUI",-3,,,,"POINT (1657581.8216636092 8184091.302709901)"
"Robespierre",1794530,"EF",,"OUI",-3,,,,"POINT (1657593.182896361 8184090.485173827)"
"Robespierre",1794542,"EF",6,"OUI",-3,,,,"POINT (1657710.0189327903 8184122.494878867)"
"Robespierre",1794540,"EF",9,"OUI",-3,,,,"POINT (1657715.795526343 8184126.976281561)"
"Robespierre",1794533,"EF",0,"OUI",-3,,,,"POINT (1657713.5691664314 8184123.253462944)"
"Robespierre",1794535,"EM",0,"OUI",0,-3,"M","Non","POINT (1657591.9874000098 8184092.210700935)"
"Créteil - Préfecture",1419754,"EF",23,"OUI",1,,,,"POINT (1660266.0713273943 8175684.023283526)"
"Créteil - Préfecture",1419752,"EF",23,"OUI",1,,,,"POINT (1660273.4673491493 8175684.341186294)"
"Créteil - Préfecture",1419755,"EF",23,"OUI",0,,,,"POINT (1660273.8818035126 8175673.10521513)"
"Créteil - Préfecture",1419748,"EM",0,"OUI",1,1,"M","Non","POINT (1660504.7382000082 8175790.500800954)"
"Créteil - Préfecture",1419753,"EF",5,"OUI",1,,,,"POINT (1660270.9235751643 8175652.969582525)"
"Créteil - Préfecture",1419746,"EF",13,"NON",0,,,,"POINT (1660272.356216937 8175720.571400826)"
"Créteil - Préfecture",1419749,"EF",16,"OUI",0,,,,"POINT (1660272.0156053056 8175713.125049304)"
"Créteil - Préfecture",1419743,"EF",6,"NON",0,,,,"POINT (1660274.8867742734 8175636.837484716)"
"Créteil - Préfecture",1419751,"EF",6,"NON",0,,,,"POINT (1660265.059209471 8175719.825842549)"
"Créteil - Préfecture",1419744,"EF",6,"OUI",0,,,,"POINT (1660268.1649145698 8175636.599458314)"
"Créteil - Préfecture",1419756,"EF",17,"OUI",0,,,,"POINT (1660299.681224758 8175662.347850223)"
"Créteil - Préfecture",1419750,"EF",16,"OUI",0,,,,"POINT (1660299.8123457527 8175658.731758959)"
"Créteil - Préfecture",1419747,"EF",16,"OUI",0,,,,"POINT (1660241.0185172958 8175658.234913956)"
"Créteil - Préfecture",1419745,"EF",16,"OUI",0,,,,"POINT (1660241.3409580656 8175655.659198201)"
"Michel-Ange - Auteuil",1640256,"EM",0,"NON",0,0,"M","Non","POINT (1645963.2563000114 8183354.006300934)"
"Front Populaire ",1455150,"EF",16,"OUI",-1,,,,"POINT (1653483.8027815365 8189808.094710915)"
"Front Populaire ",1455135,"EF",15,"OUI",-1,,,,"POINT (1653487.1170125736 8189808.5501153795)"
"Front Populaire ",1455119,"EM",0,"OUI",-1,-1,"M","Non","POINT (1653485.0914000052 8189805.7307009185)"
"Front Populaire ",1455143,"EF",18,"OUI",-4,,,,"POINT (1653518.0629942617 8189817.908388681)"
"Front Populaire ",1455142,"EM",0,"OUI",-4,-2,"M","Non","POINT (1653516.4266000094 8189819.452300917)"
"Front Populaire ",1455121,"EF",19,"OUI",-4,,,,"POINT (1653523.3848084018 8189818.648181135)"
"Front Populaire ",1455144,"EF",25,"OUI",-2,,,,"POINT (1653503.1723375395 8189800.785797802)"
"Front Populaire ",1455139,"EF",25,"OUI",-2,,,,"POINT (1653500.7485273778 8189817.145714981)"
"Front Populaire ",1455117,"EF",12,"OUI",-2,,,,"POINT (1653504.0654546178 8189816.104440399)"
"Front Populaire ",1455109,"EF",12,"OUI",-2,,,,"POINT (1653506.0228984063 8189803.011630107)"
"Front Populaire ",1455134,"EF",16,"OUI",-2,,,,"POINT (1653522.7738426556 8189809.723111766)"
"Front Populaire ",1455114,"EF",15,"OUI",-2,,,,"POINT (1653518.4504534916 8189809.135259955)"
"Front Populaire ",1455151,"EM",0,"OUI",-2,-1,"M","Non","POINT (1653523.5067000093 8189811.922800916)"
"Front Populaire ",1455138,"EF",16,"OUI",-2,,,,"POINT (1653523.3046198422 8189813.969597024)"
"Front Populaire ",1455120,"EF",31,"OUI",-2,,,,"POINT (1653520.120379131 8189813.528070446)"
"Front Populaire ",1455145,"EF",0,"OUI",-4,,,,"POINT (1653497.0766609274 8189816.556688236)"
"Front Populaire ",1455141,"EF",0,"OUI",-4,,,,"POINT (1653499.3088871306 8189800.308128098)"
"Front Populaire ",1455146,"EF",19,"OUI",-4,,,,"POINT (1653523.7624194408 8189805.117740595)"
"Front Populaire ",1455140,"EM",0,"OUI",-4,-2,"M","Non","POINT (1653518.7270000058 8189802.707800916)"
"Front Populaire ",1455111,"EF",18,"OUI",-4,,,,"POINT (1653519.2588301462 8189804.616550228)"
"Front Populaire ",1455123,"EM",0,"NON",-4,-2,"M","Non","POINT (1653516.4266000094 8189819.452300917)"
"Front Populaire ",1455106,"EF",,"NON",-4,,,,"POINT (1653461.9659922912 8189806.887075715)"
"Front Populaire ",1455104,"EF",,"NON",-4,,,,"POINT (1653553.5061969908 8189819.462876361)"
"Pont de Levallois - Bécon",1731379,"EF",10,"OUI",-1,,,,"POINT (1647191.0765914973 8188894.464539086)"
"Front Populaire ",1455107,"EF",,"NON",-4,,,,"POINT (1653462.891502752 8189800.150354727)"
"Front Populaire ",1455148,"EF",25,"NON",0,,,,"POINT (1653565.05604797 8189830.449940548)"
"Front Populaire ",1455132,"EF",22,"NON",0,,,,"POINT (1653572.7387004835 8189829.932787725)"
"Front Populaire ",1455124,"EM",0,"NON",0,-1,"M","Non","POINT (1653568.1707000064 8189832.4281009175)"
"Front Populaire ",1455131,"EF",25,"OUI",0,,,,"POINT (1653569.592218889 8189797.7673067385)"
"Front Populaire ",1455115,"EM",0,"OUI",0,-1,"M","Non","POINT (1653565.869500004 8189795.9753009165)"
"Front Populaire ",1455110,"EF",25,"OUI",0,,,,"POINT (1653562.045024287 8189798.208151113)"
"Front Populaire ",1455136,"EM",0,"OUI",0,-1,"M","Non","POINT (1653430.9072000089 8189803.871300917)"
"Front Populaire ",1455133,"EF",22,"OUI",0,,,,"POINT (1653433.0919514513 8189806.3263193155)"
"Front Populaire ",1455122,"EF",25,"OUI",0,,,,"POINT (1653440.7788156485 8189805.877374754)"
"Pont de Levallois - Bécon",1731365,"EF",7,"OUI",-1,,,,"POINT (1647281.559634058 8188739.637334108)"
"Pont de Levallois - Bécon",1731359,"EF",,"NON",-2,,,,"POINT (1647215.948136273 8188892.792135918)"
"Pont de Levallois - Bécon",1731363,"EF",15,"NON",-2,,,,"POINT (1647215.845947839 8188892.829558977)"
"Pont de Levallois - Bécon",1731360,"EF",,"NON",-2,,,,"POINT (1647216.0770649847 8188893.358890208)"
"Pont de Levallois - Bécon",1731368,"EF",0,"OUI",-2,,,,"POINT (1647203.3385945186 8188894.831891989)"
"Pont de Levallois - Bécon",1731371,"EF",9,"OUI",-1,,,,"POINT (1647206.9364329872 8188890.799655835)"
"Pont de Levallois - Bécon",1731377,"EF",15,"OUI",-1,,,,"POINT (1647288.0834185933 8188747.444663446)"
"Pont de Levallois - Bécon",1731364,"EF",21,"OUI",-2,,,,"POINT (1647223.4822846164 8188869.4667368345)"
"Pont de Levallois - Bécon",1731375,"EF",21,"OUI",-3,,,,"POINT (1647278.6861586056 8188771.976297121)"
"Pont de Levallois - Bécon",1731372,"EF",21,"OUI",-2,,,,"POINT (1647267.7865896644 8188766.252931086)"
"Pont de Levallois - Bécon",1731370,"EF",21,"OUI",-2,,,,"POINT (1647213.3442284039 8188863.308396402)"
"Pont de Levallois - Bécon",1731369,"EF",0,"NON",-4,,,,"POINT (1647214.9684444615 8188860.611122953)"
"Pont de Levallois - Bécon",1731361,"EM",0,"OUI",-2,-2,"M","Non","POINT (1647193.389800006 8188876.206600918)"
"Pont de Levallois - Bécon",1731374,"EF",19,"OUI",-2,,,,"POINT (1647184.7196893143 8188898.295852919)"
"Pont de Levallois - Bécon",1731373,"EF",19,"OUI",-2,,,,"POINT (1647291.9050335307 8188720.400402282)"
"Pont de Levallois - Bécon",1731366,"EF",21,"OUI",-2,,,,"POINT (1647285.1675964382 8188731.808979647)"
"Pont de Levallois - Bécon",1731378,"EF",16,"OUI",-2,,,,"POINT (1647208.41620553 8188905.201898971)"
"Pont de Levallois - Bécon",1731376,"EM",0,"OUI",-2,-2,"M","Non","POINT (1647207.7679000064 8188911.37460092)"
"Pont de Levallois - Bécon",1731367,"EF",21,"OUI",-2,,,,"POINT (1647205.4227019227 8188910.360570852)"
"Pont de Levallois - Bécon",1731362,"EF",20,"OUI",-2,,,,"POINT (1647191.4060452154 8188887.004403662)"
"Chevaleret",1403891,"EF",17,"NON",1,,,,"POINT (1653577.4853446232 8181815.818872806)"
"Chevaleret",1403888,"EF",5,"NON",1,,,,"POINT (1653571.9797865127 8181815.595925164)"
"Chevaleret",1403890,"EF",18,"NON",1,,,,"POINT (1653582.6990016766 8181818.426054854)"
"Chevaleret",1403896,"EF",5,"NON",1,,,,"POINT (1653569.1845901287 8181821.219211701)"
"Chevaleret",1403887,"EF",17,"OUI",1,,,,"POINT (1653572.0292826742 8181825.129546521)"
"Chevaleret",1403889,"EF",18,"NON",1,,,,"POINT (1653577.813622658 8181827.964115312)"
"Chevaleret",1403894,"EF",17,"NON",1,,,,"POINT (1653566.5051269066 8181816.403011466)"
"Chevaleret",1403892,"EF",0,"NON",1,,,,"POINT (1653568.8068604206 8181817.5514278)"
"Chevaleret",1403895,"EM",0,"OUI",0,2,"M","Non","POINT (1653609.2676000078 8181831.499500939)"
"Chevaleret",1403893,"EM",0,"OUI",0,2,"M","Non","POINT (1653604.529000007 8181841.08960094)"
"Monceau",1644848,"EF",9,"OUI",-2,,,,"POINT (1649326.9171140138 8186927.21538293)"
"Monceau",1644846,"EF",9,"OUI",-2,,,,"POINT (1649332.4650906492 8186926.953978624)"
"Monceau",1644847,"EF",9,"OUI",-1,,,,"POINT (1649323.0821255548 8186939.17532649)"
"Monceau",1644850,"EF",9,"OUI",-1,,,,"POINT (1649327.9136459988 8186941.654571618)"
"Monceau",1644849,"EF",9,"OUI",-1,,,,"POINT (1649351.5256080658 8186927.64585662)"
"Monceau",1644851,"EF",17,"OUI",0,,,,"POINT (1649357.2025285896 8186928.63974397)"
"Villejuif Paul Vaillant-Couturier",1872810,"EF",24,"OUI",0,,,,"POINT (1653595.4075184541 8177592.027888454)"
"Michel-Ange - Molitor",1640845,"EF",14,"OUI",-2,,,,"POINT (1645778.9993681377 8183055.506717943)"
"Michel-Ange - Molitor",1640843,"EF",14,"OUI",-2,,,,"POINT (1645822.5480536716 8183038.375679281)"
"Michel-Ange - Molitor",1640847,"EF",15,"OUI",-1,,,,"POINT (1645819.907602714 8183043.14453649)"
"Michel-Ange - Molitor",1640849,"EF",0,"OUI",-3,,,,"POINT (1645791.5027537863 8183054.87687867)"
"Michel-Ange - Molitor",1640846,"EF",19,"OUI",-2,,,,"POINT (1645811.2084978754 8183032.123944686)"
"Michel-Ange - Molitor",1640844,"EF",17,"OUI",-2,,,,"POINT (1645814.8988832931 8183042.584993048)"
"Michel-Ange - Molitor",1640848,"EF",19,"OUI",-2,,,,"POINT (1645822.0031813544 8183026.270804486)"
"Michel-Ange - Molitor",1640842,"EF",23,"OUI",-3,,,,"POINT (1645788.0449996388 8183055.046451284)"
"Michel-Ange - Molitor",1640850,"EF",20,"OUI",0,,,,"POINT (1645813.4273684039 8183045.454113331)"
"Le Kremlin-Bicêtre",1575681,"EF",11,"OUI",-2,,,,"POINT (1653168.7710326936 8179105.930897153)"
"Le Kremlin-Bicêtre",1575682,"EF",12,"OUI",-2,,,,"POINT (1653146.0592756546 8179097.418534792)"
"Le Kremlin-Bicêtre",1575679,"EF",0,"NON",-2,,,,"POINT (1653151.850137134 8179090.37451214)"
"Le Kremlin-Bicêtre",1575676,"EF",23,"OUI",-3,,,,"POINT (1653147.0472784026 8179130.950893038)"
"Le Kremlin-Bicêtre",1575674,"EF",23,"OUI",-3,,,,"POINT (1653149.1998497124 8179119.923703239)"
"Le Kremlin-Bicêtre",1575675,"EF",23,"OUI",-3,,,,"POINT (1653158.6823378631 8179133.217752318)"
"Le Kremlin-Bicêtre",1575684,"EF",23,"OUI",-3,,,,"POINT (1653160.8160290625 8179122.27494912)"
"Le Kremlin-Bicêtre",1575683,"EF",22,"OUI",0,,,,"POINT (1653174.2509785742 8179100.723664221)"
"Le Kremlin-Bicêtre",1575677,"EF",21,"OUI",0,,,,"POINT (1653171.9480474757 8179112.622120254)"
"Le Kremlin-Bicêtre",1575672,"EM",,"OUI",0,,,,"POINT (1653145.9926840102 8179097.103983049)"
"Le Kremlin-Bicêtre",1575678,"EM",0,"OUI",0,-3,"M","Non","POINT (1653147.4969000076 8179089.477800948)"
"Le Kremlin-Bicêtre",1575680,"EF",22,"OUI",0,,,,"POINT (1653147.3204472037 8179090.969288623)"
"Le Kremlin-Bicêtre",1575685,"EM",0,"NON",0,-2,"M","Non","POINT (1653143.6927000065 8179109.567400948)"
"Le Kremlin-Bicêtre",1575673,"EM",,"NON",0,,,,"POINT (1653144.2752010352 8179102.970316721)"
"Place de Clichy ",1720212,"EF",19,"NON",-2,,,,"POINT (1650720.3082379345 8187287.800344529)"
"Place de Clichy ",1720220,"EF",19,"NON",-3,,,,"POINT (1650729.233541428 8187278.243362266)"
"Place de Clichy ",1720230,"EF",14,"NON",-3,,,,"POINT (1650791.588329267 8187336.4571186)"
"Place de Clichy ",1720218,"EF",14,"NON",-3,,,,"POINT (1650786.9465266508 8187333.545790057)"
"Place de Clichy ",1720225,"EF",17,"OUI",-3,,,,"POINT (1650663.4303271219 8187288.541689346)"
"Place de Clichy ",1720227,"EF",9,"OUI",-4,,,,"POINT (1650666.5079036213 8187335.0075063715)"
"Place de Clichy ",1720217,"EF",15,"OUI",-4,,,,"POINT (1650667.9992708361 8187328.7723272685)"
"Place de Clichy ",1720229,"EF",15,"NON",-3,,,,"POINT (1650664.1658584613 8187342.582515027)"
"Place de Clichy ",1720221,"EF",9,"OUI",-3,,,,"POINT (1650666.2126165414 8187335.661792082)"
"Place de Clichy ",1720224,"EF",21,"NON",-2,,,,"POINT (1650702.6948100254 8187273.899807093)"
"Place de Clichy ",1720214,"EF",18,"OUI",-2,,,,"POINT (1650712.4297986687 8187263.70793524)"
"Place de Clichy ",1720237,"EF",14,"NON",-3,,,,"POINT (1650783.0166817014 8187345.467823677)"
"Place de Clichy ",1720219,"EF",14,"NON",-3,,,,"POINT (1650779.131794643 8187341.648889787)"
"Place de Clichy ",1720213,"EF",16,"NON",-3,,,,"POINT (1650699.126511 8187297.453688633)"
"Place de Clichy ",1720226,"EF",15,"OUI",-3,,,,"POINT (1650692.5628106166 8187289.835731777)"
"Place de Clichy ",1720211,"EF",8,"NON",-4,,,,"POINT (1650680.928381008 8187299.717690364)"
"Place de Clichy ",1720216,"EF",0,"NON",-4,,,,"POINT (1650681.7921007564 8187298.909672593)"
"Place de Clichy ",1720238,"EF",15,"NON",-3,,,,"POINT (1650678.0879066747 8187289.562022481)"
"Place de Clichy ",1720223,"EM",0,"NON",-4,-3,"M","Non","POINT (1650656.4925000079 8187314.863000926)"
"Place de Clichy ",1720222,"EF",25,"NON",-4,,,,"POINT (1650653.9586986091 8187314.393103719)"
"Place de Clichy ",1720232,"EF",8,"NON",-4,,,,"POINT (1650678.7296933194 8187297.014042778)"
"Place de Clichy ",1720228,"EF",9,"OUI",-2,,,,"POINT (1650649.5976877382 8187289.922952645)"
"Place de Clichy ",1720215,"EF",17,"NON",-1,,,,"POINT (1650793.0105119024 8187345.704040606)"
"Place de Clichy ",1720234,"EF",16,"OUI",0,,,,"POINT (1650707.5071462514 8187275.803093406)"
"Place de Clichy ",1720236,"EF",18,"OUI",0,,,,"POINT (1650797.7201369149 8187350.22975355)"
"Place de Clichy ",1720239,"EF",3,"NON",-2,,,,"POINT (1650716.417762628 8187264.709404115)"
"Place de Clichy ",1720231,"EF",12,"NON",-2,,,,"POINT (1650711.1654006457 8187271.915503413)"
"Place de Clichy ",1720235,"EF",18,"OUI",0,,,,"POINT (1650644.4072913756 8187288.07533435)"
"Place de Clichy ",1720233,"EM",0,"OUI",0,-1,"M","Non","POINT (1650643.0981000073 8187289.499200926)"
"Place de Clichy ",1720210,"EM",,"NON",0,,,,"POINT (1650640.4306822782 8187288.582334569)"
"Chatou - Croissy",1400423,"EF",14,"OUI",0,,,,"POINT (1638028.5849882816 8187595.927759153)"
"Chatou - Croissy",1400419,"EF",14,"OUI",0,,,,"POINT (1638027.0898531748 8187576.215310542)"
"Chatou - Croissy",1400420,"EF",15,"OUI",2,,,,"POINT (1638136.129590097 8187587.603068709)"
"Chatou - Croissy",1400430,"EF",0,"OUI",2,,,,"POINT (1638140.4531199026 8187590.385740494)"
"Chatou - Croissy",1400432,"EF",5,"OUI",0,,,,"POINT (1638145.8183909056 8187595.162143185)"
"Chatou - Croissy",1400436,"EF",0,"NON",0,,,,"POINT (1638150.1568488635 8187592.101418167)"
"Chatou - Croissy",1400431,"EF",10,"OUI",0,,,,"POINT (1638131.9312829399 8187589.967504761)"
"Chatou - Croissy",1400424,"EF",16,"OUI",2,,,,"POINT (1638117.9673651773 8187569.73350435)"
"Chatou - Croissy",1400427,"EF",14,"OUI",2,,,,"POINT (1638122.863575708 8187569.380597491)"
"Chatou - Croissy",1400434,"EF",13,"OUI",2,,,,"POINT (1638222.9362123173 8187565.863853707)"
"Saint-Placide",100068868,"EF",19,"OUI",0,,,,"POINT (1650604.9978148194 8183183.489218483)"
"Chatou - Croissy",1400416,"EF",,"NON",0,,,,"POINT (1638213.3172136256 8187592.455477214)"
"Chatou - Croissy",1400433,"EF",8,"OUI",2,,,,"POINT (1637994.5192150543 8187580.96817936)"
"Chatou - Croissy",1400418,"EF",6,"OUI",2,,,,"POINT (1638220.7034245203 8187567.546073497)"
"Chatou - Croissy",1400429,"EF",6,"NON",2,,,,"POINT (1637993.0688051623 8187582.967094463)"
"Chatou - Croissy",1400422,"EF",16,"OUI",2,,,,"POINT (1638106.3483449568 8187586.92588248)"
"Chatou - Croissy",1400428,"EF",0,"OUI",0,,,,"POINT (1638224.7132272986 8187565.798985206)"
"Chatou - Croissy",1400425,"EF",14,"OUI",0,,,,"POINT (1638035.1647768426 8187574.547951266)"
"Chatou - Croissy",1400435,"EF",0,"OUI",0,,,,"POINT (1638029.1825852327 8187576.056626301)"
"Chatou - Croissy",1400421,"EF",14,"OUI",0,,,,"POINT (1638000.6136149752 8187595.083073621)"
"Chatou - Croissy",1400426,"EF",0,"OUI",0,,,,"POINT (1638030.6767896118 8187595.766692787)"
"Mairie des Lilas",1618516,"EF",7,"OUI",-1,,,,"POINT (1657192.4787153706 8186791.046314005)"
"Mairie des Lilas",1618506,"EM",0,"OUI",-1,,,,"POINT (1657184.8221981043 8186792.6345692575)"
"Mairie des Lilas",1618522,"EF",0,"OUI",-1,,,,"POINT (1657190.594201799 8186793.6656649)"
"Mairie des Lilas",1618500,"EM",,"NON",-1,,,,"POINT (1657174.2358000067 8186788.691650926)"
"Mairie des Lilas",1618523,"EF",0,"OUI",-1,,,,"POINT (1657179.4595491404 8186791.6940511875)"
"Mairie des Lilas",1618514,"EF",0,"NON",-1,,,,"POINT (1657174.2358000067 8186788.691650926)"
"Mairie des Lilas",1618507,"EF",17,"OUI",-3,,,,"POINT (1657217.9998929012 8186784.734579183)"
"Mairie des Lilas",1618505,"EF",17,"OUI",-2,,,,"POINT (1657220.0701855232 8186797.736011023)"
"Mairie des Lilas",1618510,"EF",0,"NON",-1,,,,"POINT (1657309.9258081974 8186811.871739957)"
"Mairie des Lilas",1618508,"EF",0,"NON",-1,,,,"POINT (1657309.8309215496 8186815.021222271)"
"Mairie des Lilas",1618511,"EF",0,"NON",-3,,,,"POINT (1657307.4379896303 8186811.352275917)"
"Mairie des Lilas",1618519,"EF",0,"NON",-3,,,,"POINT (1657310.447432626 8186815.656534977)"
"Mairie des Lilas",1618504,"EF",0,"NON",-3,,,,"POINT (1657306.2653569935 8186814.300704239)"
"Mairie des Lilas",1618503,"EF",0,"NON",-3,,,,"POINT (1657304.4706013731 8186814.433446405)"
"Mairie des Lilas",1618521,"EF",0,"NON",-3,,,,"POINT (1657306.7893958718 8186803.105228993)"
"Mairie des Lilas",1618520,"EF",0,"NON",-3,,,,"POINT (1657312.765556022 8186804.3285407)"
"Mairie des Lilas",1618515,"EF",0,"OUI",0,,,,"POINT (1657287.9067955466 8186810.2830302175)"
"Mairie des Lilas",1618518,"EF",24,"OUI",0,,,,"POINT (1657194.5351441517 8186780.266008403)"
"Mairie des Lilas",1618509,"EF",22,"OUI",0,,,,"POINT (1657204.3900052046 8186797.1548389755)"
"Mairie des Lilas",1618502,"EF",0,"NON",0,,,,"POINT (1657307.6987977999 8186814.234162634)"
"Gare de Lyon",1472538,"EF",14,"OUI",-2,,,,"POINT (1653997.171292271 8182821.702875097)"
"Gare de Lyon",1472537,"EF",14,"OUI",-2,,,,"POINT (1653993.793334189 8182824.525927642)"
"Gare de Lyon",1472548,"EF",14,"NON",-2,,,,"POINT (1654102.095241879 8182734.8359548515)"
"Gare de Lyon",1472529,"EF",14,"NON",-2,,,,"POINT (1654106.147780456 8182731.468483498)"
"Gare de Lyon",1472528,"EM",0,"NON",-2,,,,"POINT (1654101.8906082062 8182731.584873395)"
"Gare de Lyon",1472515,"EM",0,"NON",-2,,,,"POINT (1654105.2178781377 8182735.6479833005)"
"Gare de Lyon",1475118,"EF",20,"OUI",-1,,,,"POINT (1654042.4030227351 8182990.828947633)"
"Gare de Lyon",1475107,"EM",0,"NON",-1,-1,"M","Non","POINT (1654063.521200009 8183005.6482009385)"
"Gare de Lyon",1475128,"EF",20,"OUI",-2,,,,"POINT (1654058.9209253301 8183005.696092513)"
"Gare de Lyon",1475105,"EF",3,"NON",-2,,,,"POINT (1653996.221761802 8183004.891768076)"
"Gare de Lyon",1475104,"EF",3,"NON",-2,,,,"POINT (1654000.4005389863 8182996.156497909)"
"Gare de Lyon",1475125,"EF",5,"OUI",-2,,,,"POINT (1654065.0088570996 8183033.517192296)"
"Gare de Lyon",1475113,"EF",5,"NON",-2,,,,"POINT (1654061.3798638138 8183036.735110109)"
"Gare de Lyon",1475114,"EF",17,"OUI",-2,,,,"POINT (1654017.745045566 8183057.583901842)"
"Gare de Lyon",1475117,"EF",18,"OUI",-2,,,,"POINT (1654071.1332604357 8183063.286780478)"
"Gare de Lyon",1475116,"EF",18,"NON",-2,,,,"POINT (1654062.1305898973 8183047.502603127)"
"Gare de Lyon",1475127,"EF",19,"OUI",-2,,,,"POINT (1654130.135078016 8183059.15462587)"
"Gare de Lyon",1475121,"EF",19,"OUI",-2,,,,"POINT (1654127.7873049665 8183073.2989658695)"
"Saint-Placide",100068872,"EM",0,"OUI",0,0,"M","Non","POINT (1650602.5887000049 8183224.888400935)"
"Gare de Lyon",1475103,"EF",6,"OUI",-4,,,,"POINT (1654002.8678251856 8183039.871145342)"
"Gare de Lyon",1490337,"EM",0,"OUI",-4,,,,"POINT (1654072.0063904088 8182786.5049413545)"
"Gare de Lyon",1490314,"EF",0,"OUI",-4,,,,"POINT (1654090.5847643365 8182771.028116843)"
"Gare de Lyon",1490273,"EM",0,"OUI",-4,,,,"POINT (1654070.7218299576 8182784.924162875)"
"Gare de Lyon",1490316,"EF",26,"OUI",-4,,,,"POINT (1654090.3582138647 8182771.216539821)"
"Gare de Lyon",1490382,"EF",22,"OUI",-4,,,,"POINT (1654085.1595392742 8182775.028692593)"
"Gare de Lyon",1490377,"EF",23,"OUI",-4,,,,"POINT (1654080.4093094645 8182779.166514343)"
"Gare de Lyon",1490372,"EM",0,"OUI",-4,,,,"POINT (1654083.384253181 8182774.247018706)"
"Gare de Lyon",1490357,"EF",21,"OUI",-4,,,,"POINT (1654092.6786462532 8182767.80360271)"
"Gare de Lyon",1490279,"EF",22,"OUI",-4,,,,"POINT (1654090.060327003 8182771.092907441)"
